event_id_cnty,event_date,year,time_precision,disorder_type,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,civilian_targeting,iso,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,tags,timestamp
BEN210,04 April 2019,2019,1,Demonstrations,Protests,Protest with intervention,Protesters (Benin),NA,6,Police Forces of Benin (2016-),NA,1,16,NA,204,Western Africa,Benin,Littoral,Cotonou,NA,Cotonou,6.3557,2.4353,1,La Nouvelle (Benin); AFP,Subnational-International,"04 April. Protesters in Dogbo, Azove, Toviklin, Djakotomey, Lalo and Cotonou demanded fair and inclusive legislative elections. Protest in Cotonou was dispersed by Police forces",0,crowd size=hundreds in total,1618268922
BEN204,15 March 2019,2019,1,Demonstrations,Riots,Violent demonstration,Rioters (Benin),Prisoners (Benin),5,NA,NA,0,50,NA,204,Western Africa,Benin,Oueme,Akpro-Misserete,NA,Misserete,6.5587,2.5906,1,Banouto,National,15 March. Detainees in Akpro-Misserete Civil Prison in Porto Novo vandalized and burnt rooms in the facilitiy to protest new regulations imposed by the prison administration,0,crowd size=no report,1553544834
BEN203,11 March 2019,2019,1,Demonstrations,Protests,Peaceful protest,Protesters (Benin),FCBE: Cowry Forces for an Emerging Benin; USL: Social Liberal Union; PRB: Renaissance Party of Benin; RE: Restore the Hope; PLP: Party for the Liberation of the People; PCB: Communist Party of Benin,6,NA,NA,0,60,NA,204,Western Africa,Benin,Littoral,Cotonou,NA,Cotonou,6.3557,2.4353,1,AFP; La Nouvelle (Benin),Subnational-International,11 March. Opposition parties in Cotonou protested their exclusion in the upcoming legislative election,0,crowd size=20000,1670285723
BEN202,26 February 2019,2019,1,Demonstrations,Riots,Violent demonstration,Rioters (Benin),USL: Social Liberal Union,5,Police Forces of Benin (2016-),NA,1,15,NA,204,Western Africa,Benin,Collines,Ouesse,NA,Kilibo,8.5762,2.5999,1,Agence Benin Press; Banouto,National,"On 26 February 2019,police and rioters clashed in Kilibo (Ouesse, Collines). Rioters demanded the participation of opposition parties in the legislative election in April and blocked the road. Police dispersed the crowd with teargas. 10 security forces and three rioters injured. One rioter killed",1,crowd size=no report,1654534166
BEN197,25 February 2019,2019,1,Demonstrations,Protests,Protest with intervention,Protesters (Benin),USL: Social Liberal Union,6,Police Forces of Benin (2016-),NA,1,16,NA,204,Western Africa,Benin,Oueme,Seme-Podji,NA,Seme Kpodji,6.3667,2.6167,1,Banouto,National,25 February. Protesters took the streets in Porto-Novo and Seme-Podji to protest for inclusive election. Police made arrests and dispersed the crowd as protest took place spontanously without permit,0,crowd size=no report,1618525199
BEN198,25 February 2019,2019,1,Demonstrations,Protests,Protest with intervention,Protesters (Benin),USL: Social Liberal Union,6,Police Forces of Benin (2016-),NA,1,16,NA,204,Western Africa,Benin,Oueme,Porto-Novo,NA,Porto-Novo,6.4833,2.6167,1,Banouto,National,25 February. Protesters hit the streets in Porto-Novo and Seme-Podji to protest for inclusive election. Police made arrests and dispersed the crowd as protest took place spontanously without permit,0,crowd size=no report,1554749630
BEN199,25 February 2019,2019,1,Demonstrations,Riots,Violent demonstration,Rioters (Benin),USL: Social Liberal Union,5,Police Forces of Benin (2016-),NA,1,15,NA,204,Western Africa,Benin,Borgou,Tchaourou,NA,Tchaourou,8.8865,2.5975,2,Banouto,National,25 February. Rioters barricaded the Cotonou-Parakou highway between Ouesse and Tchaouro with burning tyres and planks to raise awareness for the situation of opposition parties in April 2019 elections. Police cleared the road and re-opened it for traffic,0,crowd size=no report,1554749630
BEN201,25 February 2019,2019,1,Demonstrations,Riots,Violent demonstration,Rioters (Benin),USL: Social Liberal Union,5,Police Forces of Benin (2016-),NA,1,15,NA,204,Western Africa,Benin,Atlantique,Tori-Bossito,NA,Tori-Bossito,6.503,2.1441,1,La Nouvelle (Benin),National,25 February. Rioters barricaded an interstate in Allada and Tori to call for inclusive elections in April 2019. Police dispersed the crowd with the use of force,0,crowd size=no report,1572403726
BEN200,25 February 2019,2019,1,Demonstrations,Riots,Violent demonstration,Rioters (Benin),USL: Social Liberal Union,5,Police Forces of Benin (2016-),NA,1,15,NA,204,Western Africa,Benin,Atlantique,Allada,NA,Allada,6.6655,2.1514,1,La Nouvelle (Benin),National,25 February. Rioters barricaded an interstate in Allada and Tori to protest for inclusive elections in April 2019. Police dispersed the crowd with the use of force,0,crowd size=no report,1572403726
BEN196,17 February 2019,2019,1,Demonstrations,Riots,Violent demonstration,Rioters (Benin),NA,5,NA,NA,0,50,NA,204,Western Africa,Benin,Atacora,Tanguieta,NA,Tanguieta,10.6212,1.2665,1,La Nation (Benin),National,17 February. Traditional hunters barricaded a highway in Tanguita with rocks and burning tyres to protest against the ban of motorcycles in parts of the Pendjari Biosphere Reserve,0,crowd size=no report,1683068745
BEN195,05 February 2019,2019,1,Political violence,Violence against civilians,Attack,Unidentified Armed Group (Benin),NA,3,Civilians (Benin),Fulani Ethnic Group (Benin); Pastoralists (Benin),7,37,Civilian targeting,204,Western Africa,Benin,Plateau,Ketou,NA,Adakplame,7.4539,2.5473,2,Agence Benin Press,National,"On 5 February 2019, a Fulani man was shot and killed by unidentified gunmen in Kinwo village, near Adakplame (Ketou, Plateau).",1,NA,1659391256
BEN194,31 January 2019,2019,1,Demonstrations,Protests,Peaceful protest,Protesters (Benin),Teachers (Benin); Labor Group (Benin),6,NA,NA,0,60,NA,204,Western Africa,Benin,Littoral,Cotonou,NA,Cotonou,6.3557,2.4353,1,La Nouvelle (Benin),Subnational,31 January. The Union of higher education teachers organized a sit-in at the Ministry of Higher Education and Scientific Research in Cotonou to protest against the appointment of deans of faculties and directors of schools by the government.,0,crowd size=no report,1683068745
BEN193,09 January 2019,2019,1,Political violence,Battles,Armed clash,Hetin-Sota Communal Militia (Benin),Farmers (Benin),4,Agongue Communal Militia (Benin),Farmers (Benin),4,44,NA,204,Western Africa,Benin,Oueme,Dangbo,NA,Hetin-Sota,6.5858,2.492,1,La Nouvelle (Benin),National,09 January. Farmers of Hetin Sota and Agongue clashed over a ransacked plantage. Four killed and at least seven injured,4,NA,1572403726
BEN192,09 January 2019,2019,1,Demonstrations,Protests,Peaceful protest,Protesters (Benin),NA,6,NA,NA,0,60,NA,204,Western Africa,Benin,Mono,Lokossa,NA,Lokossa,6.63,1.72,1,La Nouvelle (Benin),National,09 January. Victims of the lCC Services hit the streets of Lokossa and marched peacefully to demand re-imbursements for their losses in the company,0,crowd size=no report,1683068745
BEN221,05 January 2019,2019,1,Demonstrations,Riots,Violent demonstration,Rioters (Benin),NA,5,Police Forces of Benin (2016-),Military Forces of Benin (2016-),1,15,NA,204,Western Africa,Benin,Littoral,Cotonou,NA,Cotonou,6.3557,2.4353,1,Banouto,National,01 May. Rioters vandalized in Cotonou to protest the legislative election held on April 28 and the alleged arrest of former President Yayi. Private and Public property were burned or destroyed during the riots. The riots were sparked by rumours that the former President Yayi is to be arrested. Rioters threw stones at Police forces who responded with teargas.,0,crowd size=no report,1618268924
BEN191,05 January 2019,2019,1,Political violence,Violence against civilians,Abduction/forced disappearance,Pirates (Benin),NA,3,Civilians (International),Civilians (Russia),7,37,Civilian targeting,204,Western Africa,Benin,Oueme,Porto-Novo,NA,Porto-Novo,6.4833,2.6167,3,Facebook,New media,"On 5 January 2019, off the coast of Benin, pirates took six Russian crewmen as hostages from a cargo ship.",0,NA,1652899815
BEN437,05 January 2019,2019,1,Demonstrations,Riots,Violent demonstration,Rioters (Benin),NA,5,NA,NA,0,50,NA,204,Western Africa,Benin,Alibori,Kandi,NA,Kandi,11.1342,2.9386,1,Undisclosed Source,Local partner-Other,"On 5 January 2019, demonstrators against the elections reportedly burned a cotton factory in Kandi (Kandi, Alibori). .",0,crowd size=no report,1663032952
BEN190,14 December 2018,2018,1,Demonstrations,Protests,Peaceful protest,Protesters (Benin),NA,6,NA,NA,0,60,NA,204,Western Africa,Benin,Atacora,Natitingou,NA,Natitingou,10.3067,1.375,1,Agence Benin Press,National,"14 December. Mayors of Atokara, accompanied by citizens, protested in Natitingou and demanded action against the circulation of alcohol",0,NA,1561468964
BEN438,11 December 2018,2018,1,Political violence,Riots,Mob violence,Rioters (Benin),Fulani Ethnic Group (Benin); Pastoralists (Benin),5,Rioters (Benin),Unidentified Communal Group (Benin),5,55,NA,204,Western Africa,Benin,Borgou,N-Dali,NA,Bori,9.7475,2.4386,2,Undisclosed Source,Local partner-Other,"On 11 December 2018, members of the Fulani community from a camp clashed with villagers near Bori (N'dali, Borgou). Several people were wounded.",0,crowd size=no report,1623256790
BEN439,04 December 2018,2018,1,Political violence,Riots,Mob violence,Rioters (Benin),NA,5,Civilians (Benin),Labor Group (Benin),7,57,Civilian targeting,204,Western Africa,Benin,Atacora,Kouande,NA,Kouande,10.3321,1.6919,1,Undisclosed Source,Local partner-Other,"On 4 December 2018, a number of residents threw stones against trucks in reaction to an accident in Kouande (Kouande, Atacora). One truck driver was wounded.",0,crowd size=no report,1623256790
BEN440,27 November 2018,2018,1,Demonstrations,Riots,Violent demonstration,Rioters (Benin),NA,5,NA,NA,0,50,NA,204,Western Africa,Benin,Alibori,Karimama,NA,Karimama,12.0684,3.1844,1,Undisclosed Source,Local partner-Other,"On 27 November 2018, a number of villagers barricaded roads, burned tires in Karimama (Karimama, Alibori), in reaction to the arrest by the police of individuals who illegally had crossed the border into Niger.",0,crowd size=no report,1623256790
BEN189,18 November 2018,2018,1,Political violence,Riots,Mob violence,Rioters (Benin),NA,5,Rioters (Benin),NA,5,55,NA,204,Western Africa,Benin,Zou,Bohicon,NA,Saclo,7.1867,2.1206,1,Agence Benin Press,National,"On 18 November 2018, a fist fight related to a local political dispute broke out in Saclo (Zou). Three local councillors were injured in the incident.",0,NA,1653503194
BEN441,13 November 2018,2018,1,Political violence,Riots,Mob violence,Rioters (Benin),Vigilante Group (Benin),5,Civilians (Benin),Unidentified Communal Militia (Benin),7,57,Civilian targeting,204,Western Africa,Benin,Atacora,Pehunco,NA,Pehunco,10.2308,2.0004,1,Undisclosed Source,Local partner-Other,"On 13 November 2018, a number of villagers lynched a hunter to death in Pehunco (Pehonko, Atacora). The hunter is believed to have murdered a hunter colleague the day before.",1,crowd size=no report,1623256790
BEN188,10 September 2018,2018,1,Demonstrations,Riots,Violent demonstration,Rioters (Benin),NA,5,Police Forces of Benin (2016-),NA,1,15,NA,204,Western Africa,Benin,Atacora,Toucountouna,NA,Toucountouna,10.5028,1.3744,1,Agence Benin Press; Undisclosed Source,Local partner-Other,"On 10 September 2018, a number of residents gathered in front of the town hall in Toucountouna (Toucountouna, Atacora), to demand the resignation of the mayor, accusing him of absenteeism since a majority of councillors voted to initiate impeachment proceedings against the mayor in August. The demonstrators reportedly fought with the town hall security guards before police intervened to prevent the demonstrators from entering the town hall. The mayor refused to step down.",0,crowd size=no report,1623256790
BEN442,09 September 2018,2018,1,Political violence,Riots,Mob violence,Rioters (Benin),Farmers (Benin),5,Rioters (Benin),Fulani Ethnic Group (Benin); Pastoralists (Benin),5,55,NA,204,Western Africa,Benin,Donga,Copargo,NA,Kopargo,9.8411,1.5423,2,Undisclosed Source,Local partner-Other,"On 9 September 2018, villagers in a hamlet near Kopargo (Copargo, Donga) clashed with Fulani pastoralists after livestock of the Fulani damaged farmland. Two Fulani were wounded in the fighting.",0,crowd size=no report,1623256791
BEN443,30 August 2018,2018,1,Political violence,Violence against civilians,Attack,Unidentified Communal Militia (Benin),Farmers (Benin),4,Civilians (Benin),Fulani Ethnic Group (Benin); Pastoralists (Benin),7,47,Civilian targeting,204,Western Africa,Benin,Atacora,Cobli,NA,Cobly,10.4922,0.9997,1,Undisclosed Source,Local partner-Other,"On 30 August 2018, farmers attacked a Fulani camp in Cobly (Kobli, Atacora), and wounded three members of the Fulani community.",0,NA,1623256790
BEN187,25 August 2018,2018,1,Political violence,Riots,Mob violence,Rioters (Zimbabwe),Vigilante Group (Benin),5,Civilians (Benin),NA,7,57,Civilian targeting,204,Western Africa,Benin,Zou,Bohicon,NA,Bohicon,7.1783,2.0667,2,Agence Benin Press,National,"On 25 August 2018, a vigilante group killed a man in Honmeho (Bohicon, Zou). The identity of the attackers is unknown, although local sources indicated that the man was known for thieving, implying that a vigilante group might have been involved.",1,crowd size=no report,1588021638
BEN444,25 August 2018,2018,1,Political violence,Violence against civilians,Attack,Unidentified Communal Militia (Benin),Farmers (Benin),4,Civilians (Benin),Fulani Ethnic Group (Benin); Pastoralists (Benin),7,47,Civilian targeting,204,Western Africa,Benin,Atacora,Cobli,NA,Datori,10.4131,0.7881,1,Undisclosed Source,Local partner-Other,"On 25 August 2018, a group of farmers attacked a Fulani camp in Datori (Kobli, Atacora), and burned two houses and chased away the inhabitants.",0,NA,1623256790
BEN240,11 August 2018,2018,1,Political violence,Violence against civilians,Attack,Unidentified Communal Militia (Benin),NA,4,Civilians (Benin),Fulani Ethnic Group (Benin); Pastoralists (Benin),7,47,Civilian targeting,204,Western Africa,Benin,Collines,Ouesse,NA,Ouesse,8.4942,2.4228,1,Kisal,New media,"On 11 August 2018, unknown individuals assaulted a Fulani man in Ouesse and reportedly because the victim not was indigenous.",0,NA,1652375173
BEN186,08 August 2018,2018,1,Demonstrations,Protests,Peaceful protest,Protesters (Benin),Taxi Drivers (Benin),6,NA,NA,0,60,NA,204,Western Africa,Benin,Zou,Bohicon,NA,Bohicon,7.1783,2.0667,1,Agence Benin Press,National,"On 8 August 2018, moto-taxi drivers protested in Bohicon, Zou, against the payment of 'taxi rights'.",0,NA,1649285378
BEN239,22 July 2018,2018,1,Political violence,Violence against civilians,Attack,Unidentified Communal Militia (Benin),NA,4,Civilians (Benin),Fulani Ethnic Group (Benin); Pastoralists (Benin),7,47,Civilian targeting,204,Western Africa,Benin,Donga,Djougou,NA,Onklou,9.4996,1.9847,2,Undisclosed Source; Kisal,Local partner-Other,"On 22 July 2018, members of a neighbouring community attacked the Fulani village of Issamanga, near Onklou (Djougou, Donga). One Fulani was wounded, and forty huts reportedly set ablaze.",0,NA,1623256790
BEN238,20 July 2018,2018,1,Political violence,Battles,Armed clash,Pila-Pila Ethnic Militia (Benin),NA,4,Fulani Ethnic Militia (Benin),Pastoralists (Benin),4,44,NA,204,Western Africa,Benin,Donga,Djougou,NA,Onklou,9.4996,1.9847,1,Undisclosed Source; Kisal,Local partner-Other,"On 20 July 2018, two Fulani and two Pila Pila were killed amidst intercommunal clashes in Onklou (Djougou, Donga).",4,NA,1623256790
BEN184,07 July 2018,2018,1,Political violence,Violence against civilians,Attack,Fulani Ethnic Militia (Benin),Pastoralists (Benin),4,Civilians (Benin),Farmers (Benin),7,47,Civilian targeting,204,Western Africa,Benin,Atacora,Cobli,NA,Tchamonga,10.5877,0.8127,1,Agence Benin Press; Undisclosed Source,Local partner-Other,"On 7 July 2018, suspected Fulani herders killed a farmer in Tchamonga (Cobli, Atacora). People from Tchamonga retaliated the same day, killing 5 Fulani herders and 2 other displaced people near Tchamonga (coded as a separate event) and burning down properties. 5000 people were displaced to neighbouring communes.",1,NA,1679345739
